YEAR,SITE,SUBSITE,Unique_Site,CaMPClass1,CaMPClass2,NUTRIENTS_UNCODED_V2,NUTRIENTS_UNCODED_V3,PRIM_CLASS,PRIM_FORM,SEC_CLASS_1,SEC_CLASS_2,SEC_CLASS_3,PERMAFROST,PROV,LATN,Mins,LAT_deg,LAT_Min_round,LONGW,Mins,LONG_deg,LONG_Min_round,ECPROV_UNCODED,ECREGION_UNCODED,WETREGION_UNCODED,PEATDEPTH,IS_PEATDEPTH_EXTENDED,PFUPPER,PFLOWER,IS_PFLOWER_EXTENDED,WTDEPTH,WETTYPE,WETTYPE_UNCODED,NOTES
1982,17,B,1982-17-B,open,rich fen,Moderately rich fen ,Mesotrophic,Bog,Palsa,Collapse Scar ,Open or treeless,Not determined,N,Manitoba,54.52,31.2,54,31,101.43,25.8,101,26,Boreal,Subhumid High Boreal ,Continental Mid-Boreal,81,N,N/D,N/D,N/D,16,1,Bog,
1982,18,A,1982-18-A,open,rich fen,Not determined,Not determined,Bog,Palsa,Palsa,Treed (coniferous),Not determined,#N/A,Manitoba,54.52,31.2,54,31,101.43,25.8,101,26,Boreal,Subhumid High Boreal ,Continental Mid-Boreal,289,N,38,309,Y,15,1,Bog,
1982,18,B,1982-18-B,open,rich fen,Moderately rich fen ,Mesotrophic,Bog,Palsa,Collapse Scar ,Open or treeless,Not determined,N,Manitoba,54.52,31.2,54,31,101.43,25.8,101,26,Boreal,Subhumid High Boreal ,Continental Mid-Boreal,224,N,N/D,N/D,N/D,18,1,Bog,
1982,19,A,1982-19-A,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,N,Manitoba,53.88,52.8,53,53,101.23,13.8,101,14,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,92,N,N/D,N/D,N/D,5,4,Treed fen ,
1982,19,B,1982-19-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Manitoba,53.88,52.8,53,53,101.23,13.8,101,14,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,110,N,N/D,N/D,N/D,8,2,Open fen,
1982,2,,1982-2-,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Shrub,Not determined,Not determined,N,Manitoba,53.83,49.8,53,50,100.8,48,100,48,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,320,N,N/D,N/D,N/D,0,3,Shrubby fen,
1982,20,,1982-20-,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Spring,Treed (coniferous),Not determined,Not determined,N,Manitoba,54.12,7.2,54,7,101.32,19.2,101,19,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,98,N,N/D,N/D,N/D,0,4,Treed fen ,
1982,21,A,1982-21-A,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),String,Open or treeless,Not determined,N,Manitoba,53.47,28.2,53,28,101.48,28.8,101,29,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,349,N,N/D,N/D,N/D,20,2,Open fen,
1982,21,B,1982-21-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Manitoba,53.47,28.2,53,28,101.48,28.8,101,29,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,342,N,N/D,N/D,N/D,0,2,Open fen,
1982,22,A,1982-22-A,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,N,Manitoba,53.28,16.8,53,17,101.25,15,101,15,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,302,N,N/D,N/D,N/D,N/D,4,Treed fen ,
1982,22,B,1982-22-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Manitoba,53.28,16.8,53,17,101.25,15,101,15,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,232,N,N/D,N/D,N/D,-14,2,Open fen,
1982,23,A,1982-23-A,open,rich fen,Not determined,Not determined,Fen,Spring,Treed (coniferous),Not determined,Not determined,N,Manitoba,53.32,19.2,53,19,99.27,16.2,99,16,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,255,N,N/D,N/D,N/D,N/D,4,Treed fen ,
1982,23,B,1982-23-B,open,rich fen,Not determined,Not determined,Fen,Spring,Open or treeless,Not determined,Not determined,N,Manitoba,53.32,19.2,53,19,99.27,16.2,99,16,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,191,N,N/D,N/D,N/D,0,2,Open fen,
1982,24,A,1982-24-A,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,N,Manitoba,54.3,18,54,18,101.27,16.2,101,16,Boreal,Subhumid High Boreal ,Continental Mid-Boreal,284,N,N/D,N/D,N/D,4,4,Treed fen ,
1982,24,B,1982-24-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Manitoba,54.3,18,54,18,101.27,16.2,101,16,Boreal,Subhumid High Boreal ,Continental Mid-Boreal,271,N,N/D,N/D,N/D,0,2,Open fen,
1982,25,,1982-25-,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Basin ,Treed (coniferous),Not determined,Not determined,N,Manitoba,54.05,3,54,3,101.3,18,101,18,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,185,N,N/D,N/D,N/D,28,4,Treed fen ,
1982,26,A,1982-26-A,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,N,Manitoba,52.92,55.2,52,55,99.33,1.8,99,2,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,304,N,N/D,N/D,N/D,10,4,Treed fen ,
1982,26,B,1982-26-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Manitoba,52.92,55.2,52,55,99.33,1.8,99,2,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,259,N,N/D,N/D,N/D,0,2,Open fen,
1982,27,,1982-27-,open,rich fen,Moderately rich swamp ,Mesotrophic,Swamp,Shore ,Treed (coniferous),Not determined,Not determined,N,Manitoba,52.92,55.2,52,55,99.3,0,99,0,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,245,N,N/D,N/D,N/D,12,6,Conifer swamp,
1982,28,A,1982-28-A,open,rich fen,Moderately rich swamp ,Mesotrophic,Fen,Northern ribbed (or string),Treed island or island,Treed (coniferous),Not determined,N,Manitoba,52.9,54,52,54,99.25,3,99,3,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,293,N,N/D,N/D,N/D,65,6,Conifer swamp,
1982,28,B,1982-28-B,open,rich fen,Moderately rich swamp ,Mesotrophic,Fen,Northern ribbed (or string),Treed island or island,Treed (coniferous),Not determined,N,Manitoba,52.9,54,52,54,99.25,3,99,3,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,244,N,N/D,N/D,N/D,31,4,Treed fen ,
1982,28,C,1982-28-C,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Treed island or island,Treed (coniferous),Not determined,N,Manitoba,52.9,54,52,54,99.25,3,99,3,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,206,N,N/D,N/D,N/D,8,4,Treed fen ,
1982,29,,1982-29,open,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,54.67,40.2,54,40,101.58,34.8,101,35,Boreal,Subhumid High Boreal ,Continental High Boreal,317,N,N/D,N/D,N/D,20,1,Bog,
1982,3,A,1982-3-A,treed,rich fen,Not determined,Not determined,Fen,Basin ,Treed (coniferous),Not determined,Not determined,N,Manitoba,53.35,21,53,21,101.35,21,101,21,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,60,N,N/D,N/D,N/D,40,4,Treed fen ,
1982,3,B,1982-3-B,open,rich fen,Not determined,Not determined,Fen,Basin ,Open or treeless,Not determined,Not determined,N,Manitoba,53.35,21,53,21,101.35,21,101,21,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,30,Y,N/D,N/D,N/D,10,2,Open fen,
1982,30,,1982-30-,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Basin ,Shrub,Not determined,Not determined,N,Manitoba,55.08,4.8,55,5,101.6,36,101,36,Boreal,Subhumid High Boreal ,Continental High Boreal,333,N,N/D,N/D,N/D,10,3,Shrubby fen,
1982,31,A,1982-31-A,open,rich fen,Not determined,Not determined,Bog,Palsa,Palsa,Treed (coniferous),Not determined,#N/A,Manitoba,54.97,58.2,54,58,101.47,28.2,101,28,Boreal,Subhumid High Boreal ,Continental High Boreal,209,N,26,219,Y,N/D,1,Bog,
1982,31,B,1982-31-B,open,rich fen,Moderately rich fen ,Mesotrophic,Bog,Palsa,Collapse Scar ,Open or treeless,Not determined,N,Manitoba,54.97,58.2,54,58,101.47,28.2,101,28,Boreal,Subhumid High Boreal ,Continental High Boreal,184,N,N/D,N/D,N/D,5,1,Bog,
1982,32,A,1982-32-A,open,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,N,Manitoba,54.83,49.8,54,50,101.48,28.8,101,29,Boreal,Subhumid High Boreal ,Continental High Boreal,146,N,N/D,N/D,N/D,38,1,Bog,
1982,32,B,1982-32-B,open,rich fen,Very poor fen ,Oligotrophic ,Fen,Basin ,Open or treeless,Not determined,Not determined,N,Manitoba,54.83,49.8,54,50,101.48,28.8,101,29,Boreal,Subhumid High Boreal ,Continental High Boreal,80,N,N/D,N/D,N/D,9,2,Open fen,
1982,33,,1982-33-,open,rich fen,Very poor bog,Oligotrophic ,Bog,Peat plateau,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,54.87,52.2,54,52,101.47,28.2,101,28,Boreal,Subhumid High Boreal ,Continental High Boreal,181,N,39,94,N,N/D,1,Bog,
1982,34,,1982-34-,open,rich fen,Not determined,Not determined,Bog,Basin,Treed (coniferous),Not determined,Not determined,N,Manitoba,54.95,57,54,57,101.45,27,101,27,Boreal,Subhumid High Boreal ,Continental High Boreal,218,N,N/D,N/D,N/D,32,1,Bog,
1982,35,A,1982-35-A,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,N,Manitoba,54.58,34.8,54,35,100.95,57,100,57,Boreal,Subhumid High Boreal ,Continental High Boreal,381,N,N/D,N/D,N/D,34,4,Treed fen ,
1982,35,B,1982-35-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Manitoba,54.58,34.8,54,35,100.95,57,100,57,Boreal,Subhumid High Boreal ,Continental High Boreal,380,N,N/D,N/D,N/D,7,2,Open fen,
1982,36,,1982-36-,open,rich fen,Poor fen ,Dystrophic,Fen,Basin ,Open or treeless,Not determined,Not determined,N,Manitoba,54.53,31.8,54,32,101.15,9,101,9,Boreal,Subhumid High Boreal ,Continental High Boreal,126,N,N/D,N/D,N/D,6,2,Open fen,
1982,37,A,1982-37-A,open,rich fen,Moderately rich swamp ,Mesotrophic,Fen,Spring,Treed (coniferous),Not determined,Not determined,N,Manitoba,54.47,28.2,54,28,101.43,25.8,101,26,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,181,N,N/D,N/D,N/D,55,4,Treed fen ,
1982,37,B,1982-37-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Spring,Open or treeless,Not determined,Not determined,N,Manitoba,54.47,28.2,54,28,101.43,25.8,101,26,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,117,N,N/D,N/D,N/D,3,2,Open fen,
1982,38,,1982-38-,open,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,N,Manitoba,54.45,27,54,27,101.72,43.2,101,43,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,257,N,N/D,N/D,N/D,36,1,Bog,
1982,39,,1982-39-,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Basin ,Treed (coniferous),Not determined,Not determined,N,Manitoba,54.88,52.8,54,53,100.05,3,100,3,Boreal,Subhumid High Boreal ,Continental High Boreal,314,N,N/D,N/D,N/D,30,4,Treed fen ,
1982,4,,1982-4-,treed,rich fen,Very poor fen ,Oligotrophic ,Bog,Northern plateau,Treed (coniferous),Not determined,Not determined,N,Manitoba,53.4,24,53,24,101.35,21,101,21,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,120,N,N/D,N/D,N/D,34,1,Bog,
1982,40,A,1982-40-A,treed,rich fen,Not determined,Not determined,Bog,Palsa,Palsa,Treed (coniferous),Not determined,#N/A,Manitoba,54.6,36,54,36,101.43,25.8,101,26,Boreal,Subhumid High Boreal ,Continental Mid-Boreal,294,N,90,303,Y,N/D,1,Bog,frost at 33-50cm
1982,40,B,1982-40-B,treed,rich fen,Moderately rich fen ,Mesotrophic,Bog,Palsa,Collapse Scar ,Open or treeless,Not determined,N,Manitoba,54.6,36,54,36,101.43,25.8,101,26,Boreal,Subhumid High Boreal ,Continental Mid-Boreal,221,N,N/D,N/D,N/D,0,1,Bog,
1982,41,,1982-41-,treed,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Treed (coniferous),Not determined,Not determined,N,Manitoba,54.62,37.2,54,37,100.12,7.2,100,7,Boreal,Subhumid High Boreal ,Continental High Boreal,169,N,N/D,N/D,N/D,7,4,Treed fen ,
1982,42,,1982-42-,treed,rich fen,Not determined,Not determined,Bog,Flat,Treed (coniferous),Not determined,Not determined,N,Manitoba,54.28,16.8,54,17,101.77,46.2,101,46,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,74,N,N/D,N/D,N/D,46,1,Bog,
1982,43,,1982-43-,treed,rich fen,Moderately rich fen ,Mesotrophic,Fen,Basin ,Open or treeless,Not determined,Not determined,N,Manitoba,54.27,16.2,54,16,101.55,33,101,33,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,178,N,N/D,N/D,N/D,12,2,Open fen,
1982,44,A,1982-44-A,treed,rich fen,Not determined,Not determined,Bog,Palsa,Palsa,Treed (coniferous),Not determined,#N/A,Manitoba,54.42,25.2,54,25,101.35,21,101,21,Boreal,Subhumid High Boreal ,Continental High Boreal,160,N,29,187,Y,N/D,1,Bog,
1982,44,B,1982-44-B,treed,rich fen,Moderately rich fen ,Mesotrophic,Bog,Palsa,Collapse Scar ,Shrub,Not determined,N,Manitoba,54.42,25.2,54,25,101.35,21,101,21,Boreal,Subhumid High Boreal ,Continental High Boreal,133,N,N/D,N/D,N/D,40,1,Bog,
1982,45,A,1982-45-A,treed,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),String,Shrub,Not determined,N,Manitoba,54.58,34.8,54,35,99.8,48,99,48,Boreal,Subhumid High Boreal ,Continental High Boreal,186,N,N/D,N/D,N/D,39,3,Shrubby fen,
1982,45,B,1982-45-B,treed,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Manitoba,54.58,34.8,54,35,99.8,48,99,48,Boreal,Subhumid High Boreal ,Continental High Boreal,205,N,N/D,N/D,N/D,15,2,Open fen,
1982,46,A,1982-46-A,treed,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),String,Shrub,Not determined,N,Manitoba,54.55,33,54,33,99.78,46.8,99,47,Boreal,Subhumid High Boreal ,Continental High Boreal,367,N,N/D,N/D,N/D,20,3,Shrubby fen,
1982,46,B,1982-46-B,treed,rich fen,Extremely rich fen ,Macrotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Manitoba,54.55,33,54,33,99.78,46.8,99,47,Boreal,Subhumid High Boreal ,Continental High Boreal,352,N,N/D,N/D,N/D,3,2,Open fen,
1982,47,,1982-47,treed,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,54.57,34.2,54,34,99.78,46.8,99,47,Boreal,Subhumid High Boreal ,Continental High Boreal,100,N,N/D,N/D,N/D,30,1,Bog,
1982,48,A,1982-48-A,treed,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),String,Shrub,Not determined,N,Manitoba,54.57,34.2,54,34,99.78,46.8,99,47,Boreal,Subhumid High Boreal ,Continental High Boreal,217,N,N/D,N/D,N/D,5,3,Shrubby fen,
1982,48,B,1982-48-B,treed,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Manitoba,54.57,34.2,54,34,99.78,46.8,99,47,Boreal,Subhumid High Boreal ,Continental High Boreal,181,N,N/D,N/D,N/D,-15,2,Open fen,
1982,49,A,1982-49-A,treed,rich fen,Not determined,Not determined,Bog,Palsa,Palsa,Treed (coniferous),Not determined,#N/A,Manitoba,54.58,34.8,54,35,99.53,31.8,99,32,Boreal,Subhumid High Boreal ,Continental High Boreal,130,N,65,140,Y,N/D,1,Bog,
1982,49,B,1982-49-B,treed,rich fen,Moderately rich fen ,Mesotrophic,Bog,Palsa,Collapse Scar ,Open or treeless,Not determined,N,Manitoba,54.58,34.8,54,35,99.53,31.8,99,32,Boreal,Subhumid High Boreal ,Continental High Boreal,167,N,N/D,N/D,N/D,29,1,Bog,
1982,5,A,1982-5-A,forested,bog,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,N,Manitoba,53.42,25.2,53,25,101.35,21,101,21,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,135,N,N/D,N/D,N/D,20,4,Treed fen ,
1982,5,B,1982-5-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Manitoba,53.42,25.2,53,25,101.35,21,101,21,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,120,N,N/D,N/D,N/D,0,2,Open fen,
1982,50,A,1982-50-A,open,rich fen,Not determined,Not determined,Bog,Palsa,Palsa,Treed (coniferous),Not determined,#N/A,Manitoba,54.63,37.8,54,38,99.35,21,99,21,Boreal,Subhumid High Boreal ,Continental High Boreal,133,N,39,146,Y,N/D,1,Bog,
1982,50,B,1982-50-B,open,rich fen,Moderately rich fen ,Mesotrophic,Bog,Palsa,Collapse Scar ,Open or treeless,Not determined,N,Manitoba,54.63,37.8,54,38,99.35,21,99,21,Boreal,Subhumid High Boreal ,Continental High Boreal,127,N,N/D,N/D,N/D,8,1,Bog,
1982,51,,1982-51-,open,rich fen,Moderately rich swamp ,Mesotrophic,Swamp,Basin,Treed (coniferous),Not determined,Not determined,N,Manitoba,54.6,36,54,36,99.42,25.2,99,25,Boreal,Subhumid High Boreal ,Continental High Boreal,74,N,N/D,N/D,N/D,N/D,6,Conifer swamp,
1982,52,,1982-52-,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Shrub,Not determined,Not determined,N,Manitoba,54.08,4.8,54,5,99.18,10.8,99,11,Boreal,Subhumid High Boreal ,Continental High Boreal,157,N,N/D,N/D,N/D,12,3,Shrubby fen,
1982,53,A,1982-53-A,open,rich fen,Moderately rich swamp ,Mesotrophic,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,N,Manitoba,54.3,18,54,18,99.13,7.8,99,8,Boreal,Subhumid High Boreal ,Continental High Boreal,129,N,N/D,N/D,N/D,38,4,Treed fen ,
1982,53,B,1982-53-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Manitoba,54.3,18,54,18,99.13,7.8,99,8,Boreal,Subhumid High Boreal ,Continental High Boreal,116,N,N/D,N/D,N/D,2,2,Open fen,
1982,54,,1982-54,open,rich fen,Not determined,Not determined,Mineral Soil,Shallow Peat,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,54.67,40.2,54,40,99.08,4.8,99,5,Boreal,Subhumid High Boreal ,Continental High Boreal,50,N,N/D,N/D,N/D,N/D,9,Mineral soil ,
1982,55,A,1982-55-A,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),String,Shrub,Not determined,N,Manitoba,54.47,28.2,54,28,99.03,1.8,99,2,Boreal,Subhumid High Boreal ,Continental High Boreal,173,N,N/D,N/D,N/D,18,3,Shrubby fen,
1982,55,B,1982-55-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Manitoba,54.47,28.2,54,28,99.03,1.8,99,2,Boreal,Subhumid High Boreal ,Continental High Boreal,170,N,N/D,N/D,N/D,-6,2,Open fen,
1982,56,,1982-56-,open,rich fen,Very poor bog,Oligotrophic ,Bog,Peat plateau,"Edge, margin, or rim",Treed (coniferous),Not determined,#N/A,Manitoba,54.6,36,54,36,99.1,6,99,6,Boreal,Subhumid High Boreal ,Continental High Boreal,125,N,48,125,Y,N/D,1,Bog,
1982,57,,1982-57-,open,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,N,Manitoba,54.27,16.2,54,16,99.15,9,99,9,Boreal,Subhumid High Boreal ,Continental High Boreal,259,N,N/D,N/D,N/D,49,1,Bog,
1982,58,,1982-58-,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Open or treeless,Not determined,Not determined,N,Manitoba,54.28,16.8,54,17,99.13,7.8,99,8,Boreal,Subhumid High Boreal ,Continental High Boreal,210,N,N/D,N/D,N/D,2,2,Open fen,
1982,59,A,1982-59-A,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,N,Manitoba,54.52,31.2,54,31,99.05,3,99,3,Boreal,Subhumid High Boreal ,Continental High Boreal,115,N,N/D,N/D,N/D,8,4,Treed fen ,
1982,59,B,1982-59-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Manitoba,54.52,31.2,54,31,99.05,3,99,3,Boreal,Subhumid High Boreal ,Continental High Boreal,100,N,N/D,N/D,N/D,-11,2,Open fen,
1982,6,,1982-6-,forested,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Shrub,Not determined,Not determined,N,Manitoba,54.15,9,54,9,100.67,40.2,100,40,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,140,N,N/D,N/D,N/D,0,3,Shrubby fen,
1982,60,,1982-60-,forested,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Shrub,Not determined,Not determined,N,Manitoba,54.8,48,54,48,98.65,39,98,39,Boreal,Subhumid High Boreal ,Continental High Boreal,244,N,N/D,N/D,N/D,50,1,Bog,
1982,61,,1982-61-,forested,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,N,Manitoba,54.7,42,54,42,98.98,58.8,98,59,Boreal,Subhumid High Boreal ,Continental High Boreal,247,N,N/D,N/D,N/D,35,1,Bog,
1982,62,,1982-62-,forested,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,N,Manitoba,54.7,42,54,42,98.85,51,98,51,Boreal,Subhumid High Boreal ,Continental High Boreal,204,N,N/D,N/D,N/D,N/D,1,Bog,
1982,63,A,1982-63-A,forested,rich fen,Not determined,Not determined,Bog,Palsa,Palsa,Treed (coniferous),Not determined,#N/A,Manitoba,54.85,51,54,51,98.5,30,98,30,Boreal,Subhumid High Boreal ,Continental High Boreal,219,N,32,233,Y,N/D,1,Bog,
1982,63,B,1982-63-B,forested,rich fen,Moderately rich fen ,Mesotrophic,Bog,Palsa,Collapse Scar ,Shrub,Not determined,N,Manitoba,54.85,51,54,51,98.5,30,98,30,Boreal,Subhumid High Boreal ,Continental High Boreal,361,N,N/D,N/D,N/D,14,1,Bog,
1982,63,C,1982-63-C,forested,rich fen,Very poor fen ,Oligotrophic ,Bog,Palsa,Collapse Scar ,Open or treeless,Not determined,N,Manitoba,54.85,51,54,51,98.5,30,98,30,Boreal,Subhumid High Boreal ,Continental High Boreal,280,N,N/D,N/D,N/D,17,1,Bog,
1982,64,,1982-64-,forested,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,N,Manitoba,54.87,52.2,54,52,98.73,43.8,98,44,Boreal,Subhumid High Boreal ,Continental High Boreal,123,N,N/D,N/D,N/D,60,1,Bog,
1982,65,,1982-65-,forested,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Shrub,Not determined,Not determined,N,Manitoba,54.73,43.8,54,44,99.98,58.8,99,59,Boreal,Subhumid High Boreal ,Continental High Boreal,227,N,N/D,N/D,N/D,17,3,Shrubby fen,
1982,7,,1982-7,forested,rich fen,Moderately rich fen ,Mesotrophic,Fen,Shore,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,53.92,55.2,53,55,101.22,13.2,101,13,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,143,N,N/D,N/D,N/D,0,4,Treed fen ,
1982,8,A,1982-8-A,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,N,Manitoba,53.33,19.8,53,20,101.08,4.8,101,5,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,217,N,N/D,N/D,N/D,10,4,Treed fen ,
1982,8,B,1982-8-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Manitoba,53.33,19.8,53,20,101.08,4.8,101,5,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,195,N,N/D,N/D,N/D,0,2,Open fen,
1982,9,A,1982-9-A,open,rich fen,Not determined,Not determined,Fen,Horizontal,Treed (coniferous),Not determined,Not determined,N,Manitoba,53.22,13.2,53,13,100.65,39,100,39,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,163,N,N/D,N/D,N/D,30,4,Treed fen ,
1982,9,B,1982-9-B,open,rich fen,Extremely rich fen ,Macrotrophic,Fen,Horizontal,Open or treeless,Not determined,Not determined,N,Manitoba,53.22,13.2,53,13,100.65,39,100,39,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,103,N,N/D,N/D,N/D,0,2,Open fen,
1983,1,A,1983-1-A,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Basin ,Open or treeless,Not determined,Not determined,N,Manitoba,49.52,31.2,49,31,96.23,13.8,96,14,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,220,N,N/D,N/D,N/D,2,2,Open fen,
1983,10,,1983-10,open,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,49.87,52.2,49,52,95.63,37.8,95,38,Boreal,Subhumid Transitional Low Boreal,Low Boreal,292,N,N/D,N/D,N/D,31,1,Bog,
1983,11,,1983-11-,forested,bog,Poor fen ,Dystrophic,Bog,Basin,Treed (coniferous),Not determined,Not determined,N,Manitoba,49.82,49.2,49,49,95.3,18,95,18,Boreal,Subhumid Mid-Boreal,Low Boreal,505,N,N/D,N/D,N/D,18,1,Bog,
1983,12,A,1983-12-A,forested,bog,Very poor bog,Oligotrophic ,Bog,Domed,Center ,Treed (coniferous),Not determined,N,Manitoba,49.4,24,49,24,95.37,22.2,95,22,Boreal,Subhumid Transitional Low Boreal,Low Boreal,335,N,N/D,N/D,N/D,6,1,Bog,
