CORE_ID,SOURCE_SITEID,SOURCE_SUB,LATITUDE,LONGITUDE,LOC_SOURCE_FORMAT,LOC_ACCURACY_NOTES,PROV_TERR,SAMPLING_YR,SAMPLING_MONTH,SAMPLING_DATE,SAMPLING_ST,CSSC_CODE,CSSC_ORDER,CSSC_GREAT_GROUP,CSSC_GGSG,ORG_DEPTH,BASE_Y_N,BASE_RSR,PERC_BD_MEAS,PERC_C_MEAS,PERMAFROST,ACTIVE_DPT,WT_DEPTH,ORG_C_MGHA,CWCS_CLASS,FEN_TYPE,CWCS_FORM,CWCS_TYPE,TREED,CORE_POSITION,DISTURBANCE,MICROFORM,OTHER_DESC,VEGETATION
406,Z-1983-22,Z-1983-22-B,50.13,-96.27,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1983,7,10,ZMX,,,,,145,Y,,100,10.3,N,,-1,758.7,fen,,spring,graminoid : sedge,N,,,,,Larix laricina; Dasiphora fruticosa; Betula pumila; Salix candida; Picea mariana; Rhamnus alnifolia; Lonicera villosa; Andromeda; Phragmites australis; Carex lasiocarpa; Carex interior; Trichophorum cespitosum; Menyanthes trifoliata; Cladium mariscoides; Carex diandra; Carex limosa; Carex livida; Sarracenia purpurea; Eriophorum angustifolium; Utricularia intermedia; Rhynchospora alba; Trichophorum alpinum; Galium boreale; Drosera anglica; Muhlenbergia glomerata; Lobelia kalmii; Gentianopsis crinita; Symphyotrichum boreale; Drosera rotundifolia; Viola palustris; Selaginella selaginoides; Utricularia minor; Cypripedium reginae; Triglochin maritima; Triantha occidentalis; Scorpidium revolvens; Campylium stellatum; Scorpidium scorpioides; Bryum pseudotriquetrum; Moerckia hibernica
407,Z-1983-23,Z-1983-23-A,50.08,-96.15,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1983,7,11,ZMX,,,,,202,Y,,100,100,N,,48,945.6,bog,,domed,treed : coniferous,Y,,,,,Picea mariana; Rhododendron groenlandicum; Chamaedaphne calyculata; Vaccinium angustifolium; Maianthemum trifolium; Vaccinium vitis-idaea; Rubus chamaemorus; Vaccinium oxycoccos; Carex trisperma; Pleurozium schreberi; Dicranum polysetum; Ptilium crista-castrensis; Hylocomium splendens; Dicranum ontariense; Sphagnum magellanicum; Sphagnum angustifolium; Sphagnum fuscum; Aulacomnium palustre; Plagiothecium laetum; Pylaisia polyantha; Tetraphis pellucida; Pohlia nutans; Polytrichum strictum; Dicranum undulatum; Ptilidium pulcherrimum; Cephalozia connivens; Dicranum flagellare; Hypnum pallescens; Cladonia rangiferina
408,Z-1983-23,Z-1983-23-B,50.08,-96.15,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1983,7,11,ZMX,,,,,137,Y,,100,7.3,N,,70,594.8,bog,,domed,shrub : low,N,,,,,Picea mariana; Larix laricina; Chamaedaphne calyculata; Rhododendron groenlandicum; Kalmia polifolia; Andromeda; Vaccinium oxycoccos; Eriophorum vaginatum; Sarracenia purpurea; Sphagnum fuscum; Aulacomnium palustre; Polytrichum strictum; Pleurozium schreberi; Sphagnum magellanicum; Sphagnum angustifolium; Bryum pseudotriquetrum; Dicranum polysetum; Cladina mitis; Cladonia rangiferina
409,Z-1983-24,Z-1983-24,50.1,-95.9,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1983,7,11,ZMX,,,,,230,Y,,100,13,N,,50,1023.8,bog,,flat,treed : coniferous,Y,,,,,Picea mariana; Larix laricina; Rhododendron groenlandicum; Chamaedaphne calyculata; Kalmia polifolia; Vaccinium angustifolium; Vaccinium vitis-idaea; Maianthemum trifolium; Vaccinium oxycoccos; Drosera rotundifolia; Eriophorum vaginatum; Pleurozium schreberi; Sphagnum fuscum; Dicranum polysetum; Sphagnum magellanicum; Dicranum undulatum; Polytrichum strictum; Aulacomnium palustre; Ptilium crista-castrensis; Hylocomium splendens; Mylia anomala; Pohlia nutans; Dicranum ontariense; Ptilidium pulcherrimum; Geocalyx graveolens; Ceratodon purpureus; Bryum pseudotriquetrum; Cladina mitis; Cladonia rangiferina; Peltigera malacea
410,Z-1983-25,Z-1983-25,50.32,-95.62,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1983,7,12,ZMX,,,,,130,Y,,100,6.2,N,,42,847.8,bog,,basin,treed : coniferous,Y,,,,,Larix laricina; Picea mariana; Pinus banksiana; Chamaedaphne calyculata; Rhododendron groenlandicum; Kalmia polifolia; Andromeda; Vaccinium vitis-idaea; Vaccinium oxycoccos; Equisetum sylvaticum; Eriophorum vaginatum; Carex trisperma; Sphagnum fuscum; Sphagnum angustifolium; Pleurozium schreberi; Aulacomnium palustre; Sphagnum magellanicum; Dicranum polysetum; Polytrichum strictum; Dicranum ontariense; Ceratodon purpureus; Ptilidium ciliare; Bryum pseudotriquetrum; Pylaisia polyantha; Sanionia uncinata; Orthotrichum speciosum; Cladina mitis; Cladonia rangiferina
411,Z-1983-26,Z-1983-26,50.3,-95.57,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1983,7,12,ZMX,,,,,264,Y,,100,100,N,,43,1656.1,bog,,basin,treed : coniferous,Y,,,,,Picea mariana; Larix laricina; Chamaedaphne calyculata; Rhododendron groenlandicum; Kalmia polifolia; Rubus chamaemorus; Vaccinium vitis-idaea; Vaccinium oxycoccos; Carex pauciflora; Eriophorum vaginatum; Maianthemum trifolium; Drosera rotundifolia; Carex aquatilis; Sphagnum angustifolium; Sphagnum fuscum; Sphagnum magellanicum; Aulacomnium palustre; Polytrichum strictum; Pleurozium schreberi; Dicranum polysetum; Dicranum undulatum; Pohlia nutans; Tetraphis pellucida; Calypogeia sphagnicola; Cephalozia catenulata; Cephalozia connivens; Cladina mitis; Cladonia rangiferina
412,Z-1983-27,Z-1983-27-A,49.87,-96.25,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1983,7,13,ZMX,,,,,147,Y,,100,0,N,,32,825.9,fen,moderately rich,horizontal,treed : coniferous,Y,,,,,Larix laricina; Picea mariana; Betula pumila; Salix bebbiana; Cornus sericea; Salix lucida; Spiraea alba; Salix candida; Myrica gale; Lonicera oblongifolia; Amelanchier alnifolia; Rubus idaeus; Rhamnus alnifolia; Viburnum opulus; Rhododendron groenlandicum; Lonicera villosa; Ribes hirtellum; Carex disperma; Carex interior; Carex leptalea; Glyceria striata; Equisetum fluviatile; Rubus pubescens; Carex magellanica; Bromus ciliatus; Orthilia secunda; Thelypteris palustris; Carex tenuiflora; Carex prairea; Carex rostrata; Caltha palustris; Pyrola asarifolia; Rubus arcticus; Fragaria virginiana; Chamaenerion angustifolium; Pedicularis lanceolata; Trientalis borealis; Epilobium leptophyllum; Viola palustris; Rumex occidentalis; Comarum palustre; Galium labradoricum; Impatiens capensis; Campanula aparinoides; Geum rivale; Poa palustris; Iris versicolor; Stellaria longifolia; Typha latifolia; Sphagnum warnstorfii; Aulacomnium palustre; Sphagnum magellanicum; Climacium dendroides; Elodium blandowii; Thuidium recognitum; Hypnum pratense; Tomentypnum nitens; Sphagnum squarrosum; Sphagnum angustifolium; Sphagnum teres; Calliergon cordifolium; Brachythecium sp.; Plagiomnium ellipticum; Bryum pseudotriquetrum; Drepanocladus aduncus; Sanionia uncinata; Hypnum lindbergii; Pleurozium schreberi; Hylocomium splendens; Ptilium crista-castrensis; Lophocolea heterophylla
413,Z-1983-27,Z-1983-27-B,49.87,-96.25,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1983,7,13,ZMX,,,,,130,Y,,100,19.2,N,,3,686,fen,moderately rich,horizontal,graminoid : sedge,N,,,,,Betula pumila; Myrica gale; Andromeda; Larix laricina; Salix candida; Carex lasiocarpa; Equisetum fluviatile; Menyanthes trifoliata; Muhlenbergia glomerata; Carex limosa; Trichophorum cespitosum; Sarracenia purpurea; Lobelia kalmii; Symphyotrichum boreale; Trichophorum alpinum; Calamagrostis canadensis; Viola palustris; Comarum palustre; Utricularia intermedia; Campanula aparinoides; Triglochin maritima; Galium labradoricum; Eriophorum gracile; Scorpidium scorpioides; Scorpidium revolvens; Campylium stellatum; Pseudocalliergon trifarium; Bryum pseudotriquetrum
414,Z-1983-28,Z-1983-28-A,50,-96.2,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1983,7,14,ZMX,,,,,305,Y,,100,6.6,N,,43,1149.1,bog,,domed,treed : coniferous,Y,"edge, margin, or rim",,,,Picea mariana; Larix laricina; Betula pumila; Salix bebbiana; Lonicera oblongifolia; Cornus sericea; Rhamnus alnifolia; Rubus idaeus; Rhododendron groenlandicum; Chamaedaphne calyculata; Lonicera villosa; Andromeda; Salix pedicellaris; Ribes hirtellum; Kalmia polifolia; Maianthemum trifolium; Vaccinium vitis-idaea; Vaccinium oxycoccos; Carex chordorrhiza; Rubus arcticus; Carex disperma; Carex leptalea; Carex tenuiflora; Eriophorum angustifolium; Fragaria virginiana; Sarracenia purpurea; Carex trisperma; Carex magellanica; Calopogon tuberosus; Rubus pubescens; Drosera rotundifolia; Menyanthes trifoliata; Sphagnum angustifolium; Sphagnum magellanicum; Sphagnum fuscum; Pleurozium schreberi; Sphagnum warnstorfii; Aulacomnium palustre; Polytrichum strictum; Plagiomnium ellipticum; Pylaisia polyantha; Hypnum lindbergii; Hypnum pratense; Bryum pseudotriquetrum; Campylium stellatum; Scorpidium revolvens; Calliergon richardsonii; Callicladium haldanianum; Dicranum polysetum; Dicranum undulatum; Ptilium crista-castrensis; Hylocomium splendens; Lophocolea heterophylla
415,Z-1983-28,Z-1983-28-B,50,-96.2,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1983,7,14,ZMX,,,,,275,Y,,100,0,N,,1,1177.8,fen,moderately rich,,graminoid : sedge,N,,,,drainage,Larix laricina; Betula pumila; Andromeda; Lonicera oblongifolia; Lonicera villosa; Phragmites australis; Menyanthes trifoliata; Rhynchospora alba; Trichophorum cespitosum; Carex lasiocarpa; Muhlenbergia glomerata; Trichophorum alpinum; Sarracenia purpurea; Rubus arcticus; Carex livida; Pogonia ophioglossoides; Platanthera dilatata; Galium labradoricum; Triglochin maritima; Triantha occidentalis; Symphyotrichum boreale; Campanula aparinoides; Packera paupercula; Solidago canadensis; Drosera anglica; Rumex occidentalis; Drosera rotundifolia; Utricularia intermedia; Viola palustris; Scheuchzeria palustris; Eriophorum angustifolium; Scorpidium scorpioides; Campylium stellatum; Scorpidium revolvens; Pseudocalliergon trifarium; Bryum pseudotriquetrum
416,Z-1983-28,Z-1983-28-C,50,-96.2,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1983,7,14,ZMX,,,,,233,Y,,100,0,N,,65,1230.2,bog,,domed,treed : coniferous,Y,,,,,Picea mariana; Larix laricina; Pinus banksiana; Populus tremuloides; Betula pumila; Chamaedaphne calyculata; Rhododendron groenlandicum; Kalmia polifolia; Andromeda; Vaccinium oxycoccos; Vaccinium vitis-idaea; Maianthemum trifolium; Eriophorum vaginatum; Sphagnum fuscum; Sphagnum angustifolium; Sphagnum magellanicum; Aulacomnium palustre; Sphagnum nemoreum; Polytrichum strictum; Sphagnum warnstorfii; Pleurozium schreberi; Brachythecium sp.
417,Z-1983-29,Z-1983-29,50.58,-95.45,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1983,7,15,ZMX,,,,,597,N,N,100,5,N,,65,2704.8,bog,,basin,treed : coniferous,Y,,,,,Picea mariana; Larix laricina; Betula pumila; Chamaedaphne calyculata; Rhododendron groenlandicum; Kalmia polifolia; Salix pedicellaris; Andromeda; Vaccinium oxycoccos; Carex chordorrhiza; Equisetum fluviatile; Drosera rotundifolia; Maianthemum trifolium; Eriophorum vaginatum; Sphagnum fuscum; Sphagnum angustifolium; Sphagnum magellanicum; Pleurozium schreberi; Polytrichum strictum; Aulacomnium palustre; Dicranum undulatum; Dicranum polysetum; Bryum pseudotriquetrum; Tomentypnum falcifolium; Plagiothecium laetum; Plagiomnium ellipticum; Cladina mitis; Cladonia rangiferina
418,Z-1983-30,Z-1983-30,50.53,-95.47,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1983,7,15,ZMX,,,,,476,Y,,100,11.8,N,,32,2345.5,bog,,basin,treed : coniferous,Y,,,,,Picea mariana; Rhododendron groenlandicum; Chamaedaphne calyculata; Vaccinium angustifolium; Maianthemum trifolium; Vaccinium vitis-idaea; Vaccinium oxycoccos; Drosera rotundifolia; Gaultheria hispidula; Carex trisperma; Pleurozium schreberi; Sphagnum fuscum; Sphagnum magellanicum; Dicranum polysetum; Sphagnum angustifolium; Sphagnum nemoreum; Dicranum ontariense; Ptilidium ciliare; Ptilidium pulcherrimum; Polytrichum strictum; Aulacomnium palustre; Warnstorfia fluitans; Cladonia rangiferina; Cladina mitis
419,Z-1983-31,Z-1983-31-A,50.33,-95.65,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1983,7,16,ZMX,,,,,165,Y,,100,6.1,N,,66,1002.1,bog,,basin,treed : coniferous,Y,"edge, margin, or rim",,,,Picea mariana; Larix laricina; Pinus banksiana; Rhododendron groenlandicum; Chamaedaphne calyculata; Kalmia polifolia; Vaccinium vitis-idaea; Maianthemum trifolium; Carex trisperma; Pyrola asarifolia; Vaccinium oxycoccos; Pleurozium schreberi; Hylocomium splendens; Ptilium crista-castrensis; Dicranum polysetum; Brachythecium sp.; Pylaisia polyantha; Dicranum ontariense; Sanionia uncinata; Orthotrichum speciosum; Pohlia nutans; Thuidium recognitum; Bryum pseudotriquetrum; Ptilidium pulcherrimum; Sphagnum fuscum; Sphagnum magellanicum; Aulacomnium palustre; Polytrichum strictum; Cladina mitis; Cladonia rangiferina; Peltigera aphthosa; Peltigera canina
